time,email,name,company,job_title,linkedin_url,website,bio,class,country,city,school,education_program,status,accessibility
2024-08-28 14:31:24,britt893@example.com,Britt Bakker,ASML,Physical Therapist,,,,V6B,Nederland,Delft,Delft University of Technology,Computer Science,bezig met bachelors,No
2025-03-18 03:51:07,hugo.gonzalez894@example.com,Hugo Gonzalez,EY,Managing Director,https://linkedin.com/in/hugo-gonzalez-894,,,V6B,Duitsland,Delft,Erasmus University Rotterdam,Bèta & Techniek,bezig met bachelors,No
2023-01-31 21:59:25,guusk895@example.com,Guus Kuipers,Rabobank,Intern,,,,V6A,Verenigde Staten,Eindhoven,Vrije University Amsterdam,Economie & Business,bezig met bachelors,No
2023-12-01 03:58:37,danielj896@example.com,Daniel Johnson,,Doctor,,,Detail-oriented professional with a background in Bèta & Techniek. Currently doctor at a leading organization.,V6C,Verenigde Staten,Den Haag,Leiden University,Bèta & Techniek,bezig met masters,No
2026-03-29 01:45:28,roos.vanderwal897@example.com,Roos Van der Wal,,Architect,,,,V6C,Duitsland,Amsterdam,Vrije University Amsterdam,Gezondheidszorg & Geneeskunde,bezig met bachelors,No
2025-10-01 16:09:02,eva.lee898@example.com,Eva Lee,,,,https://evalee898.com,,V6A,Engeland,Eindhoven,Eindhoven University of Technology,Rechten,Afgestudeert vwo/havo,Yes
2024-12-10 03:02:24,sem.willems899@example.com,Sem Willems,Apple,Data Analyst,https://linkedin.com/in/sem-willems-899,,,V6A,Duitsland,Delft,Erasmus University Rotterdam,Economie & Business,Afgestudeert vwo/havo,Yes
2023-05-29 17:11:18,fenna.smith900@example.com,Fenna Smith,Tesla,Machine Learning Engineer,https://linkedin.com/in/fenna-smith-900,,Recent graduate from Leiden University with a degree in Economie & Business. Now working as machine learning engineer at Tesla.,V6B,Verenigde Staten,Amsterdam,Leiden University,Economie & Business,Afgestudeert vwo/havo,No
2024-05-06 00:08:28,brouwer.n901@example.com,Naomi Brouwer,Apple,CTO,https://linkedin.com/in/naomi-brouwer-901,,Innovative thinker and cto with a track record in educational technology. Alumni of Erasmus University Rotterdam.,V6B,Engeland,Den Haag,Erasmus University Rotterdam,Gezondheidszorg & Geneeskunde,bezig met masters,No
2023-02-20 01:24:20,fleurv902@example.com,Fleur Van der Velden,Google,Graphic Designer,https://linkedin.com/in/fleur-van-der-velden-902,,,V6C,Engeland,Delft,Leiden University,Computer Science,bezig met masters,No
2025-12-08 03:21:12,guus.dekker903@example.com,Guus Dekker,,Security Engineer,https://linkedin.com/in/guus-dekker-903,,,V6A,Nederland,Amsterdam,Erasmus University Rotterdam,Gezondheidszorg & Geneeskunde,bezig met bachelors,Yes
2025-03-12 17:45:07,sem.brouwer904@example.com,Sem Brouwer,,,https://linkedin.com/in/sem-brouwer-904,https://sembrouwer904.com,Alumni from Vrije University Amsterdam specializing in Rechten. Working as professional with a passion for expanding market reach.,V6B,Engeland,Amsterdam,Vrije University Amsterdam,Rechten,bezig met masters,No
2026-10-14 21:38:04,thomas.m905@example.com,Milou Thomas,Arcadis,,,,,V6B,Engeland,Den Haag,University of Twente,Economie & Business,Afgestudeert vwo/havo,No
2026-09-08 13:12:51,lucasd906@example.com,Lucas Davis,,Managing Director,,https://lucasdavis906.com,,V6A,Verenigde Staten,Amsterdam,Erasmus University Rotterdam,Rechten,bezig met masters,Yes
2022-03-06 02:27:45,eva.martin907@example.com,Eva Martin,Philips,,https://linkedin.com/in/eva-martin-907,,Creative problem-solver working as professional at Philips. Graduated from University of Twente in 2022.,V6B,Verenigde Staten,Den Haag,University of Twente,Bèta & Techniek,bezig met bachelors,No
2025-07-18 10:11:44,levi908@example.com,Levi Martens,Tauw,IT Support,https://linkedin.com/in/levi-martens-908,,,V6A,Engeland,Den Haag,Vrije University Amsterdam,Economie & Business,bezig met bachelors,Yes
2026-10-10 20:16:48,peters.c909@example.com,Clara Peters,AkzoNobel,,,,,V6A,Nederland,Twente,University of Twente,Rechten,Afgestudeert vwo/havo,No
2026-10-12 14:14:19,pimw910@example.com,Pim White,,,https://linkedin.com/in/pim-white-910,,,V6C,Frankrijk,Eindhoven,Erasmus University Rotterdam,Computer Science,bezig met bachelors,Yes
2025-04-30 15:20:25,lieke.anderson911@example.com,Lieke Anderson,VolkerWessels,Biomedical Engineer,https://linkedin.com/in/lieke-anderson-911,,,V6C,Duitsland,Den Haag,Vrije University Amsterdam,Bèta & Techniek,Afgestudeert vwo/havo,No
2023-06-23 12:43:36,williams.s912@example.com,Sofia Williams,Startup,Quality Assurance,https://linkedin.com/in/sofia-williams-912,,,V6C,Duitsland,Delft,Leiden University,Bèta & Techniek,bezig met bachelors,Yes
2025-08-05 19:50:50,hendriks.l913@example.com,Lara Hendriks,Booking.com,Postdoc Researcher,https://linkedin.com/in/lara-hendriks-913,,Detail-oriented professional with a background in Computer Science. Currently postdoc researcher at Booking.com.,V6B,Nederland,Den Haag,Eindhoven University of Technology,Computer Science,bezig met bachelors,Yes
2025-07-16 11:28:23,sophiev914@example.com,Sophie Visser,,Marketing Manager,https://linkedin.com/in/sophie-visser-914,,"Ambitious marketing manager focused on developing innovative products. Former student at Eindhoven University of Technology, now making an impact at a leading organization.",V6A,Duitsland,Eindhoven,Eindhoven University of Technology,Bèta & Techniek,bezig met masters,No
2025-11-13 09:18:00,omar915@example.com,Omar Van Driel,,Sales Representative,,,,V6A,Verenigde Staten,Amsterdam,Leiden University,Gezondheidszorg & Geneeskunde,Afgestudeert vwo/havo,No
2025-02-05 21:55:48,lucasv916@example.com,Lucas Van Loon,,,https://linkedin.com/in/lucas-van-loon-916,,,V6A,Nederland,Den Haag,University of Twente,Bèta & Techniek,Afgestudeert vwo/havo,No
2023-01-19 19:16:26,sannev917@example.com,Sanne Van der Laan,Vopak,,https://linkedin.com/in/sanne-van-der-laan-917,,,V6A,Verenigde Staten,Eindhoven,Eindhoven University of Technology,Economie & Business,bezig met masters,Yes
2022-08-28 19:35:28,dekker.m918@example.com,Max Dekker,Rabobank,,,,"Ambitious professional focused on pioneering new research. Former student at Eindhoven University of Technology, now making an impact at Rabobank.",V6A,Nederland,Twente,Eindhoven University of Technology,Economie & Business,Afgestudeert vwo/havo,Yes
2023-02-04 23:47:49,saarj919@example.com,Saar Jacobs,Fugro,Network Engineer,https://linkedin.com/in/saar-jacobs-919,https://saarjacobs919.com,,V6A,Engeland,Delft,Vrije University Amsterdam,Economie & Business,Afgestudeert vwo/havo,No
2026-08-18 16:15:31,lynnh920@example.com,Lynn Hoekstra,,,https://linkedin.com/in/lynn-hoekstra-920,,,V6A,Verenigde Staten,Eindhoven,Leiden University,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2026-10-29 12:13:39,vanloon.d921@example.com,Dylan Van Loon,,Software Engineer,,,,V6C,Frankrijk,Eindhoven,Leiden University,Rechten,bezig met masters,No
2026-10-30 08:20:32,hugod922@example.com,Hugo Dekker,Tesla,,https://linkedin.com/in/hugo-dekker-922,,,V6B,Duitsland,Den Haag,Erasmus University Rotterdam,Economie & Business,bezig met bachelors,Yes
2024-11-30 18:05:22,thomas.johnson923@example.com,Thomas Johnson,Apple,Business Development,https://linkedin.com/in/thomas-johnson-923,,Creative problem-solver working as business development at Apple. Graduated from Vrije University Amsterdam in 2024.,V6A,Verenigde Staten,Eindhoven,Vrije University Amsterdam,Economie & Business,bezig met bachelors,Yes
2023-02-18 10:14:19,jesse.davis924@example.com,Jesse Davis,Strukton,,https://linkedin.com/in/jesse-davis-924,,,V6C,Nederland,Den Haag,University of Twente,Computer Science,bezig met bachelors,Yes
2024-11-22 20:04:56,vanderburg.d925@example.com,Dylan Van der Burg,Databricks,Data Analyst,https://linkedin.com/in/dylan-van-der-burg-925,,,V6C,Duitsland,Delft,Leiden University,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2023-06-04 19:34:43,vanderzanden.m926@example.com,Milan Van der Zanden,Heineken,Electrical Engineer,,,,V6A,Verenigde Staten,Amsterdam,University of Twente,Talen & Cultuur,bezig met masters,Yes
2026-10-01 12:35:13,miaw927@example.com,Mia Williams,Heineken,CFO,https://linkedin.com/in/mia-williams-927,,,V6B,Engeland,Amsterdam,Erasmus University Rotterdam,Bèta & Techniek,Afgestudeert vwo/havo,Yes
2023-06-05 14:01:20,james.jacobs928@example.com,James Jacobs,Deloitte,Customer Success Manager,,,,V6A,Duitsland,Delft,Vrije University Amsterdam,Gezondheidszorg & Geneeskunde,bezig met bachelors,No
2023-08-06 23:18:08,david.jacobs929@example.com,David Jacobs,SpaceX,CEO,,,,V6B,Engeland,Twente,Vrije University Amsterdam,Gezondheidszorg & Geneeskunde,bezig met bachelors,Yes
2026-09-29 15:36:01,jacobs.j930@example.com,Julia Jacobs,Palantir,,,,Passionate professional with a strong background in data analytics. Currently working at Palantir where I focus on reducing environmental impact.,V6B,Verenigde Staten,Amsterdam,Leiden University,Bèta & Techniek,Afgestudeert vwo/havo,Yes
2026-01-15 12:08:02,vandermark.y931@example.com,Yara Van der Mark,Aerius,UX Designer,,,,V6A,Engeland,Eindhoven,Eindhoven University of Technology,Computer Science,bezig met bachelors,Yes
2024-03-07 20:16:48,hanad932@example.com,Hana De Wit,,Junior Analyst,,,,V6C,Duitsland,Eindhoven,Delft University of Technology,Gezondheidszorg & Geneeskunde,Afgestudeert vwo/havo,Yes
2023-08-18 06:09:16,guus.moore933@example.com,Guus Moore,,Postdoc Researcher,,,,V6B,Frankrijk,Eindhoven,Eindhoven University of Technology,Computer Science,Afgestudeert vwo/havo,Yes
2023-11-19 16:42:09,vandermark.s934@example.com,Sofia Van der Mark,Royal HaskoningDHV,Supply Chain Analyst,,https://sofiavandermark934.com,,V6B,Duitsland,Amsterdam,Eindhoven University of Technology,Talen & Cultuur,bezig met masters,No
2023-06-17 07:13:33,liekev935@example.com,Lieke Van der Zee,Consultant,Postdoc Researcher,https://linkedin.com/in/lieke-van-der-zee-935,,,V6A,Frankrijk,Twente,Delft University of Technology,Economie & Business,bezig met masters,No
2024-09-29 13:24:30,smit.t936@example.com,Tessa Smit,,Doctor,https://linkedin.com/in/tessa-smit-936,,Innovative thinker and doctor with a track record in cybersecurity. Alumni of Delft University of Technology.,V6A,Nederland,Delft,Delft University of Technology,Bèta & Techniek,Afgestudeert vwo/havo,Yes
2025-03-04 09:59:04,james.vanderspoel937@example.com,James Van der Spoel,,PhD Candidate,,,"Ambitious phd candidate focused on enhancing customer satisfaction. Former student at Vrije University Amsterdam, now making an impact at a leading organization.",V6C,Nederland,Amsterdam,Vrije University Amsterdam,Talen & Cultuur,bezig met bachelors,No
2026-03-11 20:08:12,lara938@example.com,Lara Van der Spoel,Philips,Sales Representative,,,Creative problem-solver working as sales representative at Philips. Graduated from Leiden University in 2026.,V6A,Engeland,Twente,Leiden University,Talen & Cultuur,bezig met masters,Yes
2026-06-02 06:40:44,mia.thompson939@example.com,Mia Thompson,,Founder,,,,V6A,Frankrijk,Twente,Vrije University Amsterdam,Bèta & Techniek,Afgestudeert vwo/havo,No
2023-04-21 08:10:00,luuk940@example.com,Luuk Janssen,EY,Consultant,,,,V6B,Engeland,Amsterdam,Eindhoven University of Technology,Bèta & Techniek,bezig met masters,Yes
2026-12-30 08:01:07,peters.l941@example.com,Lisa Peters,Uber,,https://linkedin.com/in/lisa-peters-941,,Passionate professional with a strong background in educational technology. Currently working at Uber where I focus on empowering teams.,V6B,Duitsland,Eindhoven,Eindhoven University of Technology,Talen & Cultuur,bezig met masters,Yes
2022-08-11 20:51:33,mulder.z942@example.com,Zoe Mulder,Google,Biomedical Engineer,https://linkedin.com/in/zoe-mulder-942,,,V6C,Verenigde Staten,Twente,Leiden University,Bèta & Techniek,bezig met masters,Yes
2025-01-25 15:01:25,oscarj943@example.com,Oscar Jones,SpaceX,Architect,https://linkedin.com/in/oscar-jones-943,,,V6C,Engeland,Eindhoven,Vrije University Amsterdam,Economie & Business,bezig met bachelors,Yes
2026-05-13 17:08:43,isabella.groen944@example.com,Isabella Groen,Heijmans,Postdoc Researcher,https://linkedin.com/in/isabella-groen-944,,,V6A,Engeland,Amsterdam,Erasmus University Rotterdam,Rechten,bezig met bachelors,No
2023-02-07 19:28:28,saar945@example.com,Saar Janssen,Consultant,Security Engineer,,,,V6A,Duitsland,Delft,Leiden University,Talen & Cultuur,Afgestudeert vwo/havo,No
2025-08-11 14:56:00,hanab946@example.com,Hana Bakker,Brekke,Junior Analyst,https://linkedin.com/in/hana-bakker-946,,,V6B,Engeland,Amsterdam,Vrije University Amsterdam,Rechten,bezig met masters,No
2026-08-01 00:17:48,yarav947@example.com,Yara Van der Zanden,Bosch,Compliance Officer,https://linkedin.com/in/yara-van-der-zanden-947,,,V6A,Duitsland,Eindhoven,Erasmus University Rotterdam,Talen & Cultuur,bezig met masters,No
2025-05-02 18:33:02,alir948@example.com,Ali Rodriguez,Uber,Partner,https://linkedin.com/in/ali-rodriguez-948,,Passionate partner with a strong background in cloud computing. Currently working at Uber where I focus on creating sustainable solutions.,V6B,Frankrijk,Delft,University of Twente,Economie & Business,bezig met bachelors,No
2024-10-09 19:17:38,danielt949@example.com,Daniel Taylor,Zelfstandig,,https://linkedin.com/in/daniel-taylor-949,,,V6C,Nederland,Delft,Delft University of Technology,Economie & Business,bezig met bachelors,Yes
2022-08-19 17:34:31,rodriguez.b950@example.com,Boaz Rodriguez,Antea Group,Civil Engineer,https://linkedin.com/in/boaz-rodriguez-950,,Innovative thinker and civil engineer with a track record in cybersecurity. Alumni of Delft University of Technology.,V6B,Duitsland,Eindhoven,Delft University of Technology,Talen & Cultuur,bezig met bachelors,Yes
2022-11-03 11:40:16,amy951@example.com,Amy Anderson,Royal HaskoningDHV,,,,,V6B,Frankrijk,Eindhoven,Eindhoven University of Technology,Talen & Cultuur,bezig met bachelors,No
2024-04-04 04:25:07,max952@example.com,Max De Vries,Apple,Actuary,https://linkedin.com/in/max-de-vries-952,,Results-oriented actuary with 3 years of experience in supply chain optimization. Based in Delft.,V6C,Engeland,Delft,Leiden University,Rechten,Afgestudeert vwo/havo,Yes
2025-09-20 05:56:59,williamp953@example.com,William Perez,,Social Media Manager,https://linkedin.com/in/william-perez-953,,,V6B,Frankrijk,Eindhoven,Leiden University,Rechten,Afgestudeert vwo/havo,Yes
2024-02-10 06:08:48,livd954@example.com,Liv Dekker,AkzoNobel,,,,,V6B,Engeland,Delft,Eindhoven University of Technology,Rechten,bezig met bachelors,Yes
2025-07-20 11:59:19,fleur.visser955@example.com,Fleur Visser,Scale-up,,https://linkedin.com/in/fleur-visser-955,,"Ambitious professional focused on creating sustainable solutions. Former student at Delft University of Technology, now making an impact at Scale-up.",V6C,Engeland,Amsterdam,Delft University of Technology,Bèta & Techniek,Afgestudeert vwo/havo,Yes
2023-02-13 01:44:05,juliad956@example.com,Julia De Groot,Amazon,Data Scientist,,,Passionate data scientist with a strong background in artificial intelligence. Currently working at Amazon where I focus on reducing environmental impact.,V6A,Engeland,Delft,Erasmus University Rotterdam,Computer Science,bezig met bachelors,Yes
2026-03-09 21:31:08,anna957@example.com,Anna Johnson,Microsoft,Logistics Coordinator,,,,V6B,Frankrijk,Delft,University of Twente,Rechten,bezig met bachelors,No
2024-02-26 13:28:54,sofial958@example.com,Sofia Lopez,Ballast Nedam,Urban Planner,https://linkedin.com/in/sofia-lopez-958,,,V6B,Duitsland,Delft,University of Twente,Gezondheidszorg & Geneeskunde,bezig met bachelors,No
2025-09-21 12:14:53,kok.s959@example.com,Sam Kok,,Entrepreneur,,,"Ambitious entrepreneur focused on developing innovative products. Former student at Eindhoven University of Technology, now making an impact at a leading organization.",V6A,Engeland,Twente,Eindhoven University of Technology,Rechten,Afgestudeert vwo/havo,No
2024-10-04 14:01:44,rodriguez.l960@example.com,Lynn Rodriguez,TomTom,,https://linkedin.com/in/lynn-rodriguez-960,https://lynnrodriguez960.com,Passionate professional with a strong background in business intelligence. Currently working at TomTom where I focus on enhancing customer satisfaction.,V6C,Nederland,Amsterdam,Vrije University Amsterdam,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2025-04-22 07:21:32,liekem961@example.com,Lieke Martinez,BAM Groep,Journalist,,https://liekemartinez961.com,Recent graduate from Delft University of Technology with a degree in Computer Science. Now working as journalist at BAM Groep.,V6C,Nederland,Eindhoven,Delft University of Technology,Computer Science,bezig met bachelors,No
2025-03-26 10:42:46,fleur962@example.com,Fleur Smits,,,https://linkedin.com/in/fleur-smits-962,,,V6C,Verenigde Staten,Eindhoven,Leiden University,Computer Science,Afgestudeert vwo/havo,No
2026-10-24 20:06:39,sem.thompson963@example.com,Sem Thompson,Snowflake,,https://linkedin.com/in/sem-thompson-963,,Passionate professional with a strong background in urban planning. Currently working at Snowflake where I focus on bridging technology and society.,V6C,Engeland,Eindhoven,Vrije University Amsterdam,Bèta & Techniek,bezig met bachelors,Yes
